trajID,userID,start_poi,start_time,poi_sequence,end_poi,end_time
401,user_nya_buro_kisaragi,3976,1285385278,3976 41704 69758 52327,52327,1285396385
402,user_xenop,41704,1280043763,41704 3976 130969 14458,14458,1280069054
403,user_xenop,130969,1293736993,130969 52327 41704,41704,1293744567
404,user_yuriy_gladkiy,16244,1297419683,16244 106039 7268 46899,46899,1297442782
405,user_26,3976,1264163419,3976 52327 130969,130969,1264174328
406,user_26,41704,1264256730,41704 3976 52327,52327,1264281024
407,user_26,130969,1264598511,130969 3976 52327,52327,1264624878
408,user_26,54770,1264679991,54770 14458 52327 3976,3976,1264688185
409,user_26,41704,1265098653,41704 130969 3976 69750,69750,1265106146
410,user_26,54770,1265189769,54770 3976 41704,41704,1265191011
411,user_26,130969,1265360066,130969 41704 3976,3976,1265375319
412,user_26,47626,1267169156,47626 3976 41704,41704,1267199250
413,user_26,47626,1268132917,47626 3976 69750 41704,41704,1268162119
414,user_26,47626,1271822031,47626 3976 41704 130969,130969,1271857867
415,user_26,52327,1275276483,52327 3976 41704,41704,1275296442
416,user_26,69750,1276676078,69750 3976 41704,41704,1276700991
417,user_26,130969,1282566759,130969 3976 41704,41704,1282581615
418,user_26,54770,1285391166,54770 3976 69750 41704,41704,1285400825
419,user_26,52327,1288862863,52327 3976 41704 69750,69750,1288880616
420,user_26,130969,1293198987,130969 3976 41704 52327,52327,1293202018
421,user_26,54770,1293620025,54770 41704 3976,3976,1293638332
422,user_26,52327,1294196796,52327 41704 3976,3976,1294212302
423,user_26,130969,1296899362,130969 3976 69750 54770,54770,1296909158
424,user_26,41704,1296990106,41704 52327 3976,3976,1297002640
425,user_26,130969,1298020823,130969 52327 3976,3976,1298044266
426,user_26,14458,1300872864,14458 3976 52327,52327,1300890412
427,user_josh_copeland,836,1269463586,836 94 963,963,1269481741
428,user_josh_copeland,963,1276808499,963 94 454,454,1276825219
429,user_john_head,94,1286759657,94 154 836,836,1286782732
430,user_kazuhito_kidachi,69750,1267444865,69750 52327 3976,3976,1267474529
431,user_kazuhito_kidachi,14458,1269151437,14458 3976 69750 52327,52327,1269201392
432,user_kazuhito_kidachi,41704,1271316264,41704 3976 69750,69750,1271326527
433,user_kazuhito_kidachi,41704,1273319859,41704 3976 52327,52327,1273332575
434,user_kazuhito_kidachi,69750,1274155376,69750 3976 52327 41704,41704,1274180046
435,user_kazuhito_kidachi,3976,1274846697,3976 41704 52327,52327,1274849472
436,user_kazuhito_kidachi,52327,1275384349,52327 41704 3976,3976,1275404021
437,user_kazuhito_kidachi,69758,1277723320,69758 3976 52327,52327,1277752367
438,user_kazuhito_kidachi,14458,1278225951,14458 3976 69750,69750,1278236507
439,user_kazuhito_kidachi,69750,1279023195,69750 3976 41704,41704,1279030452
440,user_kazuhito_kidachi,41704,1279382630,41704 52327 3976,3976,1279384378
441,user_kazuhito_kidachi,52327,1280308793,52327 3976 69758 14458,14458,1280333883
442,user_kazuhito_kidachi,41704,1282413628,41704 3976 54770,54770,1282421159
443,user_kazuhito_kidachi,52327,1282897395,52327 69758 3976,3976,1282906584
444,user_kazuhito_kidachi,14458,1282984507,14458 3976 52327,52327,1283010109
445,user_madelin_woods,2807,1271795284,2807 963 67,67,1271823772
446,user_madelin_woods,66,1285691608,66 889 67,67,1285726306
447,user_mike_chang,454,1268705159,454 66 215,215,1268740064
448,user_mike_chang,153,1275426876,153 454 66,66,1275448795
449,user_dan_harrelson,3414,1259782756,3414 1450 67,67,1259819119
450,user_nicole_hering,3912,1269052925,3912 148 154,154,1269061299
451,user_nicole_hering,3912,1275514909,3912 148 153 11158,11158,1275542948
452,user_michele_b,56,1273947459,56 153 495,495,1273981308
453,user_michele_b,56,1275239144,56 495 7410,7410,1275273163
454,user_michele_b,56,1277057077,56 745 495,495,1277089459
455,user_michele_b,56,1279302662,56 495 67,67,1279351610
456,user_marco_ziero,66,1286053217,66 153 56 836,836,1286078531
457,user_matt_carmichael,963,1279641207,963 94 56,56,1279662624
458,user_peter_sorgenfrei,495,1282165955,495 56 454,454,1282185780
459,user_lars_trieloff,7410,1282507919,7410 94 2170,2170,1282529937
460,user_atsushi_nakamura,52327,1270046886,52327 3976 69750,69750,1270048069
461,user_atsushi_nakamura,69758,1270096285,69758 47626 3976,3976,1270134199
462,user_atsushi_nakamura,41704,1272441045,41704 52327 3976,3976,1272468350
463,user_atsushi_nakamura,69758,1273811699,69758 3976 69750,69750,1273849765
464,user_atsushi_nakamura,41704,1275799009,41704 3976 46899,46899,1275810348
465,user_atsushi_nakamura,47626,1278052011,47626 3976 69758,69758,1278080633
466,user_atsushi_nakamura,41704,1281588191,41704 69758 3976,3976,1281600377
467,user_atsushi_nakamura,3976,1285143029,3976 69758 41704 47626,47626,1285187067
468,user_atsushi_nakamura,69758,1287801421,69758 3976 41704,41704,1287827464
469,user_andrea_harrison,56,1257976891,56 836 963,963,1258010876
470,user_cristina_r,56,1270609082,56 495 7410,7410,1270617854
471,user_cristina_r,56,1280607190,56 495 11158,11158,1280622215
472,user_cristina_r,153,1299903413,153 148 7410,7410,1299908209
473,user_darold_cuba,3912,1279063825,3912 745 56,56,1279081794
474,user_takehiko_kamijo,54770,1267955585,54770 41704 14458 3976 69750,69750,1267955678
475,user_takehiko_kamijo,52327,1275980575,52327 69750 3976,3976,1275997454
476,user_takehiko_kamijo,41704,1278510032,41704 3976 69750,69750,1278524841
477,user_takehiko_kamijo,14458,1282625308,14458 3976 46899,46899,1282647885
478,user_takehiko_kamijo,14458,1284269658,14458 69750 3976,3976,1284269745
479,user_andy_amendola,745,1282845050,745 56 3912,3912,1282861126
480,user_andy_amendola,2807,1284488878,2807 963 94,94,1284518755
481,user_toonmonk,495,1266125120,495 154 56,56,1266133679
482,user_toonmonk,153,1268613255,153 94 963,963,1268624428
483,user_toonmonk,3912,1269553905,3912 745 836,836,1269558034
484,user_barbara_rogers,56,1267928446,56 495 6300,6300,1267941031
485,user_justin_mascio,8014,1276639639,8014 3912 495,495,1276657166
486,user_justin_mascio,3912,1281581321,3912 745 495,495,1281582173
487,user_justin_mascio,745,1288199851,745 3912 148,148,1288220619
488,user_christian_m,836,1276039712,836 745 16234,16234,1276067800
489,user_sunghwan_kim,52069,1269763718,52069 47626 3976,3976,1269788387
490,user_sunghwan_kim,14458,1277038701,14458 47626 3976,3976,1277047008
491,user_sunghwan_kim,47626,1280495193,47626 52069 3976,3976,1280502728
492,user_sunghwan_kim,7268,1286730290,7268 52069 3976,3976,1286738357
493,user_sunghwan_kim,14458,1286815704,14458 54770 52069 3976,3976,1286826416
494,user_sunghwan_kim,63073,1287238313,63073 3976 46899,46899,1287242549
495,user_sunghwan_kim,54770,1287409233,54770 3976 47626 52069,52069,1287414000
496,user_david_bjrnsten_lindhard,153,1284474966,153 454 3912,3912,1284505035
497,user_schee,46899,1285340614,46899 3976 7268,7268,1285355827
498,user_justine_l,1450,1275953207,1450 2170 889,889,1275988971
499,user_frontriver,41704,1273306690,41704 3976 69758 69750,69750,1273310573
500,user_frontriver,52327,1277539762,52327 41704 3976,3976,1277542247
501,user_frontriver,69750,1279533410,69750 3976 41704 52327 130969,130969,1279556769
502,user_frontriver,69758,1280805844,69758 3976 69750,69750,1280807446
503,user_frontriver,41704,1282383095,41704 52327 3976,3976,1282391367
504,user_frontriver,41704,1284117280,41704 3976 69750,69750,1284117789
505,user_paul_sailer,3912,1270614331,3912 148 7410,7410,1270625043
506,user_paul_sailer,7410,1272064748,7410 495 745,745,1272080557
507,user_paul_sailer,153,1273880221,153 7410 154,154,1273889412
508,user_paul_sailer,3912,1287354300,3912 8014 7410,7410,1287399097
509,user_ayumi_m,41704,1269665417,41704 52327 3976 130969,130969,1269686148
510,user_ayumi_m,41704,1276338969,41704 130969 3976,3976,1276340475
511,user_ayumi_m,69750,1281432937,69750 3976 14458,14458,1281456350
512,user_dan_baker,66,1289416435,66 454 154 836,836,1289434821
513,user_arunram_kalaiselvan,153,1287168386,153 56 6300,6300,1287184292
514,user_joshua_ehart,963,1268425495,963 97 2110,2110,1268445636
515,user_jenn_ng,454,1255983772,454 66 67,67,1256032959
516,user_mike_scheiner,153,1271700306,153 3912 148,148,1271709093
517,user_michael_massie,963,1268341980,963 97 2110,2110,1268375655
518,user_jon_pospischil,3912,1273520189,3912 454 836,836,1273544778
519,user_russell_sprague,3912,1263703548,3912 836 16234 745,745,1263729999
520,user_cleo,16234,1280634271,16234 3912 56 7410,7410,1280657036
521,user_cleo,745,1281840227,745 153 454,454,1281872063
522,user_armand_gaerlan,3912,1259553214,3912 148 56,56,1259554708
523,user_nick_foden,454,1268446434,454 3912 148,148,1268458815
524,user_nick_foden,454,1272741714,454 56 836,836,1272742665
525,user_mike_mostransky,745,1272561957,745 56 3912,3912,1272583863
526,user_mike_mostransky,836,1272654846,836 454 154,154,1272681697
527,user_taq156,47626,1293452485,47626 3976 41704,41704,1293461261
528,user_jay_minter,454,1284412466,454 495 745,745,1284415834
529,user_jay_minter,8014,1299625562,8014 153 56 454,454,1299634673
530,user_mash_lol,54770,1283328831,54770 3976 14458,14458,1283348059
531,user_mash_lol,14458,1298266396,14458 3976 63073,63073,1298273779
532,user_mash_lol,41704,1301170700,41704 14458 3976,3976,1301172444
533,user_mash_lol,41704,1301501200,41704 3976 14458,14458,1301508978
534,user_mash_lol,54770,1301644628,54770 3976 14458 41704,41704,1301686588
535,user_siba7777,46899,1301477802,46899 3976 14458,14458,1301490085
536,user_tsuo,69758,1292533961,69758 41704 3976,3976,1292537046
537,user_tsuo,3976,1293205410,3976 69750 41704,41704,1293215351
538,user_tsuo,14458,1294055245,14458 3976 41704,41704,1294083104
539,user_tsuo,130969,1294750362,130969 3976 69750,69750,1294752835
540,user_tsuo,54770,1295006274,54770 3976 130969 41704 52327,52327,1295022978
541,user_tsuo,41704,1302793929,41704 130969 3976 46899,46899,1302797520
542,user_amasamas,69758,1290973924,69758 130969 3976,3976,1291001836
543,user_amasamas,54770,1291198017,54770 3976 130969,130969,1291225939
544,user_amasamas,69758,1291582212,69758 3976 54770,54770,1291617534
545,user_amasamas,14458,1292175220,14458 130969 3976,3976,1292190031
546,user_amasamas,14458,1292306600,14458 54770 3976,3976,1292309042
547,user_amasamas,130969,1293516087,130969 54770 3976,3976,1293518817
548,user_amasamas,52327,1293632234,52327 3976 41704,41704,1293652266
549,user_amasamas,47626,1293812772,47626 130969 3976,3976,1293826072
550,user_amasamas,63073,1300462289,63073 3976 54770,54770,1300463334
551,user_amasamas,3976,1303035825,3976 54770 41704,41704,1303051594
552,user_amasamas,69750,1303656397,69750 130969 3976,3976,1303680855
553,user_jason_obrien,66,1279165551,66 56 963,963,1279183088
554,user_corbin_kappler,56,1305048934,56 745 495,495,1305065124
555,user_luis_sanz,745,1306103278,745 3912 454,454,1306106845
556,user_ihase,52327,1279623255,52327 41704 3976,3976,1279625975
557,user_ihase,69750,1281525668,69750 3976 14458,14458,1281527647
558,user_ihase,63073,1282112353,63073 14458 3976,3976,1282136288
559,user_ihase,14458,1286940821,14458 3976 69750,69750,1286941112
560,user_ihase,47626,1287733991,47626 3976 69750,69750,1287740202
561,user_ihase,41704,1288252764,41704 3976 14458,14458,1288257517
562,user_ihase,69750,1288323458,69750 3976 14458 69758 41704 130969,130969,1288377735
563,user_ihase,14458,1290159836,14458 46899 3976 69750,69750,1290161809
564,user_ihase,69750,1290659897,69750 3976 41704,41704,1290679368
565,user_ihase,47626,1291198318,47626 69750 3976,3976,1291201805
566,user_ihase,41704,1292331452,41704 3976 130969 52327,52327,1292342613
567,user_ihase,46899,1294232343,46899 41704 3976,3976,1294232586
568,user_ihase,41704,1295354763,41704 3976 69750,69750,1295360403
569,user_ihase,69750,1296144394,69750 52327 3976,3976,1296151962
570,user_ihase,14458,1296641226,14458 69750 3976,3976,1296643090
571,user_ihase,69758,1297795635,69758 130969 3976,3976,1297796867
572,user_ihase,69750,1297831127,69750 3976 46899,46899,1297849780
573,user_ihase,46899,1300432909,46899 3976 14458 69750,69750,1300464915
574,user_ihase,69750,1301456447,69750 3976 14458 46899,46899,1301470600
575,user_hutch,41704,1293271313,41704 3976 52327,52327,1293274783
576,user_hutch,69758,1299696084,69758 41704 130969 52327 3976,3976,1299697981
577,user_hutch,52327,1303044657,52327 41704 3976,3976,1303049259
578,user_hutch,52327,1303886382,52327 3976 69750,69750,1303919545
579,user_hutch,41704,1304499496,41704 3976 69750,69750,1304507991
580,user_hutch,54770,1306176283,54770 47626 3976,3976,1306178109
581,user_kumiko_t,52327,1296891750,52327 14458 69758,69758,1296906494
582,user_sanjay_kairam,2170,1269993389,2170 174 67,67,1270023774
583,user_mary_elise_chavez,94,1281712967,94 963 174,174,1281738680
584,user_brandon_buck,97,1269097721,97 67 215,215,1269125851
585,user_fernando_moniaga,94,1286023060,94 1450 3414,3414,1286028801
586,user_fernando_moniaga,67,1286073336,67 215 153,153,1286096312
587,user_ahmed_el_helw,7268,1267876080,7268 67 963,963,1267894867
588,user_kailei_richardson,880,1279053742,880 67 215,215,1279090747
589,user_brian_bottini,836,1279835511,836 8014 454 154,154,1279856718
590,user_jeffrey_pia,66,1252926440,66 56 8014 836 154,154,1252927578
591,user_uxsoup,153,1276806441,153 66 215,215,1276808516
592,user_topher_burns,94,1276297378,94 963 97,97,1276334075
593,user_julie_zidel,3912,1276901110,3912 745 154,154,1276905235
594,user_bryan_melendez,3912,1281746044,3912 745 153,153,1281761539
595,user_adrian_molina7,7410,1279505984,7410 836 454,454,1279508595
596,user_matt_mccall,66,1284820355,66 963 2807,2807,1284856229
597,user_takeshi_yamamoto,41704,1275369798,41704 52327 54770 3976,3976,1275388855
598,user_takeshi_yamamoto,69750,1277887425,69750 14458 3976,3976,1277896834
599,user_takeshi_yamamoto,63073,1280971152,63073 3976 41704,41704,1281000373
600,user_takeshi_yamamoto,54770,1281366877,54770 47626 3976 41704,41704,1281380397
601,user_takeshi_yamamoto,54770,1283505037,54770 3976 69750,69750,1283522080
602,user_takeshi_yamamoto,52327,1285827479,52327 130969 3976,3976,1285829604
603,user_takeshi_yamamoto,52327,1286422975,52327 3976 130969,130969,1286428002
604,user_takeshi_yamamoto,63073,1286690388,63073 3976 47626,47626,1286716906
605,user_takeshi_yamamoto,41704,1287627646,41704 3976 54770 52327 130969,130969,1287647958
606,user_takeshi_yamamoto,52327,1288932649,52327 130969 3976 41704,41704,1288957001
607,user_takeshi_yamamoto,63073,1290076869,63073 3976 46899,46899,1290095518
608,user_takeshi_yamamoto,130969,1290800095,130969 52327 3976,3976,1290802266
609,user_john_wiseman,66,1268503610,66 97 2110,2110,1268523151
610,user_gauri_manglik,66,1278950391,66 215 857,857,1278988312
611,user_michael_surtees,153,1277580467,153 8014 7410,7410,1277589463
612,user_ray_g,154,1270325029,154 56 836,836,1270342271
613,user_jenn_bee,153,1267659862,153 56 8014,8014,1267682600
614,user_jenn_bee,94,1273348430,94 56 153,153,1273366157
615,user_jenn_bee,3912,1275707047,3912 148 745 56 8014,8014,1275768339
616,user_john_pham,1010,1256412756,1010 67 857,857,1256450082
617,user_ben_fullerton,1450,1252459388,1450 963 97,97,1252484257
618,user_peter_wells,154,1269825230,154 56 153,153,1269829547
619,user_scott_williams7,2170,1299885935,2170 97 2110,2110,1299911587
620,user_rene_munk,836,1285283172,836 745 454,454,1285303922
621,user_cynthia_pflaum,1450,1285724528,1450 3414 963,963,1285736024
622,user_thomas_wendt,745,1278795549,745 495 3912,3912,1278814112
623,user_akira_puku,69750,1279872563,69750 3976 41704,41704,1279905285
624,user_akira_puku,41704,1289277831,41704 69758 3976,3976,1289289137
625,user_akira_puku,3976,1290405634,3976 69750 69758,69758,1290416669
626,user_maria_diaz,67,1275241954,67 215 66,66,1275278300
627,user_siegfrid,52069,1274508700,52069 3976 54770,54770,1274524905
628,user_siegfrid,46899,1274793200,46899 3976 47626 52069,52069,1274805670
629,user_siegfrid,54770,1275113088,54770 3976 52069,52069,1275148462
630,user_siegfrid,47626,1276180326,47626 52069 3976,3976,1276185439
631,user_siegfrid,54770,1282382060,54770 3976 52069 14458,14458,1282387639
632,user_siegfrid,46899,1282977931,46899 3976 52069,52069,1282986306
633,user_siegfrid,14458,1286924706,14458 3976 52069,52069,1286948054
634,user_d1co,14458,1278858722,14458 3976 52069,52069,1278868199
635,user_d1co,52069,1280816442,52069 3976 54770,54770,1280850370
636,user_fahrireza_prakoso,154,1283829218,154 836 66,66,1283860804
637,user_omyo_na,836,1287580688,836 153 56,56,1287596458
638,user_go_shinseock,63073,1281794969,63073 3976 46899,46899,1281819101
639,user_go_shinseock,47626,1283015180,47626 3976 63073,63073,1283018176
640,user_4280,47626,1272128567,47626 54770 3976,3976,1272130238
641,user_4280,52069,1272201375,52069 47626 3976,3976,1272211481
642,user_4280,47626,1275318343,47626 52069 3976,3976,1275338513
643,user_4280,54770,1279951705,54770 3976 52069,52069,1279968261
644,user_4280,54770,1290698620,54770 52069 3976,3976,1290708327
645,user_kyungtaek_lim,52069,1273616009,52069 3976 47626,47626,1273655377
646,user_kyungtaek_lim,3976,1286771685,3976 54770 52069,52069,1286785756
647,user_kevin,3976,1278436374,3976 52069 47626,47626,1278443927
648,user_735,14458,1274861155,14458 41704 69758 3976,3976,1274901389
649,user_735,69750,1277373734,69750 3976 52327,52327,1277380710
650,user_735,69758,1282115891,69758 3976 69750 130969,130969,1282134066
651,user_735,69750,1282555007,69750 3976 41704,41704,1282574072
652,user_735,69758,1282722035,69758 41704 3976,3976,1282732742
653,user_735,130969,1283776782,130969 41704 3976,3976,1283795056
654,user_jihoon_yeo,46899,1286736296,46899 3976 52069,52069,1286736875
655,user_kaichi_kuroda,41704,1267365690,41704 3976 69750,69750,1267369505
656,user_kaichi_kuroda,52327,1268220050,52327 41704 3976,3976,1268226557
657,user_kaichi_kuroda,130969,1268401014,130969 3976 52327 41704,41704,1268428578
658,user_kaichi_kuroda,69750,1268575892,69750 3976 41704,41704,1268582021
659,user_kaichi_kuroda,52327,1270127044,52327 3976 130969,130969,1270152837
660,user_kaichi_kuroda,52327,1270993424,52327 3976 41704,41704,1271007919
661,user_kaichi_kuroda,130969,1271583341,130969 41704 3976,3976,1271585137
662,user_kaichi_kuroda,69750,1278940981,69750 3976 52327,52327,1278949067
663,user_kaichi_kuroda,41704,1279445958,41704 3976 52327,52327,1279482878
664,user_kaichi_kuroda,41704,1280043922,41704 52327 3976 69750,69750,1280045891
665,user_kaichi_kuroda,52327,1284298587,52327 3976 69750 130969,130969,1284319765
666,user_kaichi_kuroda,41704,1284900503,41704 3976 52327 69750,69750,1284919121
667,user_kaichi_kuroda,130969,1286024857,130969 3976 52327,52327,1286042664
668,user_kaichi_kuroda,69750,1286095393,69750 52327 3976,3976,1286097306
669,user_kaichi_kuroda,69758,1286770124,69758 3976 52327,52327,1286808216
670,user_kaichi_kuroda,63073,1288565001,63073 3976 41704 52327,52327,1288602567
671,user_kaichi_kuroda,130969,1288804422,130969 52327 3976,3976,1288816946
672,user_kaichi_kuroda,47626,1293637735,47626 3976 41704 52327,52327,1293646618
673,user_kaichi_kuroda,130969,1294858867,130969 3976 69750,69750,1294870803
674,user_kaichi_kuroda,41704,1295473722,41704 130969 52327 3976,3976,1295475070
675,user_kaichi_kuroda,41704,1296393607,41704 3976 14458 52327,52327,1296396187
676,user_kaichi_kuroda,130969,1298482486,130969 3976 41704 52327,52327,1298493206
677,user_kaichi_kuroda,130969,1299222173,130969 52327 3976 41704,41704,1299256007
678,user_kaichi_kuroda,69758,1299300546,69758 41704 3976,3976,1299303480
679,user_kaichi_kuroda,41704,1299444766,41704 52327 3976,3976,1299445854
680,user_kaichi_kuroda,69750,1301498293,69750 3976 41704 52327,52327,1301518777
681,user_kaichi_kuroda,41704,1303614721,41704 130969 3976,3976,1303620428
682,user_kaichi_kuroda,69758,1306315253,69758 41704 3976 130969,130969,1306343523
683,user_kaichi_kuroda,52327,1306488761,52327 41704 3976 69750,69750,1306508601
684,user_kaichi_kuroda,69758,1307090115,69758 3976 54770,54770,1307092820
685,user_hyungtak_kim,14458,1283180573,14458 3976 47626,47626,1283181815
686,user_hyungtak_kim,52069,1283794810,52069 54770 3976,3976,1283795242
687,user_takechiyo_yamanaka,63073,1265530444,63073 69750 3976 41704,41704,1265532955
688,user_takechiyo_yamanaka,52327,1266400485,52327 3976 41704,41704,1266401223
689,user_takechiyo_yamanaka,69758,1266991166,69758 41704 3976,3976,1267001835
690,user_takechiyo_yamanaka,130969,1267183983,130969 52327 3976,3976,1267187841
691,user_takechiyo_yamanaka,16244,1271225208,16244 130969 3976 54770,54770,1271248702
692,user_takechiyo_yamanaka,16244,1278733549,16244 3976 41704,41704,1278746875
693,user_takechiyo_yamanaka,54770,1293014023,54770 3976 41704,41704,1293032555
694,user_takechiyo_yamanaka,41704,1301839492,41704 3976 16244,16244,1301849229
695,user_jun_soo_sonn,54770,1299320560,54770 3976 46899 52069,52069,1299335258
696,user_jun_soo_sonn,14458,1300107368,14458 52069 3976,3976,1300115613
697,user_jun_soo_sonn,63073,1300475792,63073 3976 52069,52069,1300487847
698,user_jun_soo_sonn,47626,1300629975,47626 3976 52069,52069,1300649273
699,user_jun_soo_sonn,46899,1304965973,46899 3976 54770 52069,52069,1304973659
700,user_onepiece_chopper,52069,1285065923,52069 14458 3976,3976,1285066059
701,user_onepiece_chopper,63073,1285481600,63073 3976 52069,52069,1285506219
702,user_onepiece_chopper,54770,1286013909,54770 52069 3976,3976,1286014066
703,user_onepiece_chopper,54770,1290145801,54770 3976 52069,52069,1290146330
704,user_onepiece_chopper,47626,1295189677,47626 63073 3976 54770,54770,1295207567
705,user_suzanne_schloot,7410,1287182150,7410 56 11158,11158,1287202932
706,user_suzanne_schloot,2170,1294074046,2170 56 495,495,1294119317
707,user_dina_fierro,745,1283716300,745 3912 153,153,1283730981
708,user_johnny_randolph,3912,1274914818,3912 66 67,67,1274959926
709,user_chibaffee,130969,1266907207,130969 14458 3976 69750,69750,1266952841
710,user_chibaffee,14458,1273839280,14458 3976 52327 69758 41704,41704,1273860485
711,user_chibaffee,130969,1274019706,130969 14458 3976 41704 52327,52327,1274036841
712,user_chibaffee,41704,1279283143,41704 14458 3976 63073 69750 52327 69758,69758,1279306093
713,user_chibaffee,52327,1279526375,52327 14458 3976 41704,41704,1279546926
714,user_chibaffee,69750,1279609452,69750 63073 3976 14458,14458,1279628992
715,user_chibaffee,14458,1280117149,14458 3976 63073,63073,1280124710
716,user_chibaffee,14458,1285232275,14458 3976 52327 69750,69750,1285239153
717,user_n0bisuke,54770,1268894717,54770 3976 63073,63073,1268925960
718,user_n0bisuke,63073,1272694718,63073 3976 46899,46899,1272704648
719,user_n0bisuke,3976,1281942860,3976 46899 63073,63073,1281978537
720,user_n0bisuke,69750,1282989472,69750 52327 3976,3976,1283003376
721,user_n0bisuke,130969,1283072274,130969 3976 69750 41704,41704,1283078161
722,user_n0bisuke,14458,1283886612,14458 41704 3976,3976,1283897388
723,user_goryugo,3976,1284898835,3976 41704 69758,69758,1284923893
724,user_beck,130969,1277019835,130969 3976 41704 52327,52327,1277020074
725,user_liliaceae,41704,1278847087,41704 3976 63073 46899,46899,1278875062
726,user_liliaceae,14458,1285232297,14458 3976 52327 41704,41704,1285262739
727,user_grace_aldridge,3912,1273256497,3912 148 154,154,1273285443
728,user_sahu_habibi,745,1268185651,745 495 3912 148,148,1268191048
729,user_sahu_habibi,3912,1270516691,3912 148 745 495,495,1270523149
730,user_sahu_habibi,3912,1271293691,3912 148 495,495,1271299521
731,user_enia_titova,66,1281800270,66 67 1284,1284,1281837368
732,user_kevin_smith8,56,1278095386,56 153 154,154,1278117880
733,user_clayton_peters,3912,1261008627,3912 148 745,745,1261010710
734,user_08,154,1267915045,154 153 454,454,1267935265
735,user_08,56,1273954196,56 154 153,153,1273957937
736,user_08,454,1274570925,454 56 154,154,1274588549
737,user_john_jonas_liu,41704,1282741544,41704 3976 14458,14458,1282746749
738,user_cage_cafe,7410,1281375370,7410 148 3912 153,153,1281385004
739,user_chris_zacharias,67,1268363995,67 97 2110,2110,1268385081
740,user_philipp_renger,963,1280103980,963 889 215,215,1280138893
741,user_dj_capobianco,454,1287169508,454 836 154,154,1287190542
742,user_sebastian_diaz,56,1271120855,56 495 153,153,1271140033
743,user_lisa_gansky,56,1281723084,56 3912 148,148,1281734648
744,user_lisa_gansky,7410,1283966812,7410 56 3912,3912,1283985607
745,user_lisa_gansky,56,1284745555,56 3912 7410,7410,1284779469
746,user_pino_bonetti,836,1273618656,836 153 454,454,1273631088
747,user_lee_tone,94,1280845369,94 2170 889,889,1280873847
748,user_hideaki_kiko,130969,1263886874,130969 41704 3976,3976,1263911940
749,user_chirag_patel,94,1251909608,94 174 67,67,1251941310
750,user_sarah_hofstetter,3912,1276549711,3912 56 154,154,1276572010
751,user_eugene_zvedenyuk,16244,1303223714,16244 3976 46899,46899,1303224609
752,user_ruslan_aliev,46899,1297787853,46899 3976 7268,7268,1297796188
753,user_ruslan_aliev,46899,1301581890,46899 16244 3976,3976,1301586853
754,user_ruslan_aliev,46899,1302961252,46899 3976 106039 16244,16244,1302979995
755,user_alexander_muzychenko,16244,1291247239,16244 3976 106039,106039,1291247755
756,user_alexander_muzychenko,106039,1291570194,106039 3976 7268,7268,1291585204
757,user_alexander_muzychenko,7268,1295454034,7268 3976 47626,47626,1295480077
758,user_alexander_muzychenko,106039,1295725376,106039 3976 47626,47626,1295734073
759,user_alexander_muzychenko,3976,1297251871,3976 106039 16244,16244,1297271354
760,user_alexander_muzychenko,7268,1297603218,7268 106039 3976,3976,1297608221
761,user_alexander_muzychenko,46899,1297683019,46899 3976 106039,106039,1297709398
762,user_alexander_muzychenko,46899,1299712560,46899 47626 3976,3976,1299714588
763,user_alexander_muzychenko,47626,1301023076,47626 106039 3976,3976,1301028860
764,user_tatiana_krasnova,14458,1281013838,14458 16244 3976,3976,1281038435
765,user_tatiana_krasnova,7268,1281900847,7268 106039 3976,3976,1281903905
766,user_tatiana_krasnova,16244,1283527156,16244 46899 106039 3976,3976,1283551294
767,user_tatiana_krasnova,3976,1284067722,3976 106039 46899,46899,1284074199
768,user_tatiana_krasnova,7268,1284115820,7268 106039 3976 46899,46899,1284159597
769,user_mikhail_strunkin,7268,1281902985,7268 3976 106039,106039,1281911509
770,user_artem_soulmate,3976,1285072694,3976 106039 46899,46899,1285087517
771,user_artem_soulmate,46899,1285762046,46899 3976 106039,106039,1285790110
772,user_jaroslaw_lopuszanski,16244,1277900751,16244 3976 46899,46899,1277908212
773,user_lopuszanski,16244,1284457401,16244 3976 46899,46899,1284462235
774,user_norm_boyer,66,1275159793,66 153 8014 495,495,1275195924
775,user_dan_gigante,645,1284945583,645 880 67,67,1284971754
776,user_brielle_m,454,1280357433,454 8014 56,56,1280380913
777,user_aaron_crocco,8014,1273705575,8014 153 154,154,1273712767
778,user_erik_albaugh,745,1268337773,745 56 495 454,454,1268350438
779,user_rose_ahn,7410,1278115088,7410 154 16234,16234,1278122424
780,user_gisu_bang,54770,1276942440,54770 52069 3976,3976,1276942594
781,user_rahul_mahtani,154,1284397813,154 94 174,174,1284422854
782,user_rahul_mahtani,963,1284775164,963 94 154,154,1284788629
783,user_matt_kelley,2110,1268689447,2110 97 174,174,1268727528
784,user_bryan_fuhr,56,1272911672,56 8014 495,495,1272939727
785,user_marc_hill,56,1289072508,56 153 454,454,1289091394
786,user_cheng_azrin,745,1290610137,745 454 836,836,1290619729
787,user_frank_lin,3976,1267094219,3976 46899 7268,7268,1267102804
788,user_morotomihead,14458,1279429627,14458 3976 130969,130969,1279463064
789,user_butakao,41704,1265538329,41704 3976 52327,52327,1265564482
790,user_butakao,47626,1268579804,47626 3976 41704,41704,1268595277
791,user_butakao,63073,1269071653,63073 3976 52327 69750,69750,1269114663
