trajID,userID,start_poi,start_time,poi_sequence,end_poi,end_time
3776,user_jazznotjazz,69750,1276110675,69750 130969 3976,3976,1276113601
3777,user_jazznotjazz,41704,1277738020,41704 4008 3976,3976,1277749518
3778,user_jazznotjazz,41704,1278011609,41704 52327 3976,3976,1278013887
3779,user_jazznotjazz,69750,1284466006,69750 3976 41704,41704,1284494248
3780,user_osamu_iwasaki,69750,1263883165,69750 3976 52327 81874,81874,1263884696
3781,user_osamu_iwasaki,3976,1264239275,3976 81874 52327,52327,1264262574
3782,user_osamu_iwasaki,81874,1265819403,81874 41704 3976,3976,1265830856
3783,user_osamu_iwasaki,81874,1268296714,81874 130960 3976,3976,1268317567
3784,user_aaron_palmer,154,1270768177,154 56 23475 6574 158 3735 2006,2006,1270795615
3785,user_aaron_palmer,3660,1270949243,3660 153 65,65,1270961397
3786,user_kazu_skywalker,4008,1264178654,4008 41704 3976,3976,1264185784
3787,user_kazu_skywalker,3976,1268301142,3976 41704 52199,52199,1268324712
3788,user_kazu_skywalker,298846,1269187648,298846 69751 3976 270024,270024,1269206479
3789,user_kazu_skywalker,3976,1280223479,3976 41704 298846,298846,1280257303
3790,user_kazu_skywalker,130969,1280378745,130969 3976 41704 298846,298846,1280422065
3791,user_kazu_skywalker,270024,1285953408,270024 63073 3976,3976,1285955430
3792,user_nya_buro_kisaragi,3976,1266055316,3976 296142 69770,69770,1266074850
3793,user_nya_buro_kisaragi,41704,1269321709,41704 296142 3976,3976,1269332762
3794,user_nya_buro_kisaragi,296142,1273465473,296142 3976 69770,69770,1273495804
3795,user_nya_buro_kisaragi,54770,1274540756,54770 3976 296142,296142,1274545107
3796,user_nya_buro_kisaragi,296142,1275123449,296142 41704 3976,3976,1275127442
3797,user_nya_buro_kisaragi,69770,1275999935,69770 3976 296142,296142,1276001619
3798,user_nya_buro_kisaragi,41704,1276334624,41704 3976 54773,54773,1276350918
3799,user_nya_buro_kisaragi,41704,1277531601,41704 69751 3976,3976,1277540222
3800,user_nya_buro_kisaragi,52077,1279269006,52077 3976 296142,296142,1279280236
3801,user_nya_buro_kisaragi,270791,1280219854,270791 3976 296142 190659,190659,1280257621
3802,user_nya_buro_kisaragi,54770,1281163361,54770 3976 41704,41704,1281186050
3803,user_nya_buro_kisaragi,296142,1281258001,296142 3976 190659,190659,1281278108
3804,user_nya_buro_kisaragi,296142,1282278354,296142 52077 3976,3976,1282296925
3805,user_nya_buro_kisaragi,69751,1282385856,69751 63073 3976 69770,69770,1282405834
3806,user_nya_buro_kisaragi,296142,1282629063,296142 3976 41704,41704,1282653789
3807,user_nya_buro_kisaragi,270791,1282760203,270791 3976 270024 63073,63073,1282777888
3808,user_nya_buro_kisaragi,296142,1282994588,296142 3976 52077,52077,1283003293
3809,user_nya_buro_kisaragi,52077,1284367925,52077 296142 3976,3976,1284384754
3810,user_nya_buro_kisaragi,296142,1285130016,296142 52077 3976 41704,41704,1285165326
3811,user_nya_buro_kisaragi,69758,1285394687,69758 52327 3976 4008 41704,41704,1285432177
3812,user_nya_buro_kisaragi,41704,1286551321,41704 3976 69751,69751,1286574110
3813,user_nya_buro_kisaragi,47626,1286711082,47626 3976 270024 298846,298846,1286759557
3814,user_nya_buro_kisaragi,52077,1286959856,52077 3976 296142 190659,190659,1286981272
3815,user_nya_buro_kisaragi,270024,1287239837,270024 3976 54770 69751,69751,1287249944
3816,user_nya_buro_kisaragi,69770,1287728010,69770 3976 296142 52077,52077,1287738609
3817,user_nya_buro_kisaragi,54770,1288778703,54770 47626 3976,3976,1288780530
3818,user_nya_buro_kisaragi,69770,1289720076,69770 3976 41704,41704,1289724930
3819,user_nya_buro_kisaragi,54770,1290336163,54770 69770 3976,3976,1290346989
3820,user_nya_buro_kisaragi,296142,1290844364,296142 41704 270791 3976,3976,1290867610
3821,user_nya_buro_kisaragi,270024,1290952838,270024 63073 3976 296142 190659,190659,1290971807
3822,user_xenop,41704,1280043763,41704 3976 130969 14458,14458,1280069054
3823,user_xenop,130969,1293736993,130969 52327 41704,41704,1293744567
3824,user_yuriy_gladkiy,16244,1297419683,16244 106039 7268 46899,46899,1297442782
3825,user_26,3976,1264163419,3976 305734 52327 130969,130969,1264174328
3826,user_26,41704,1264256730,41704 3976 52327,52327,1264281024
3827,user_26,305734,1264392690,305734 52327 3976,3976,1264396711
3828,user_26,130969,1264598511,130969 52199 3976 4008 52327 305734,305734,1264625685
3829,user_26,54770,1264679991,54770 14458 4008 52327 3976 305734,305734,1264689248
3830,user_26,3976,1264843531,3976 195918 305734 52327,52327,1264873113
3831,user_26,130969,1264941271,130969 3976 52327 305734,305734,1264969766
3832,user_26,41704,1265098653,41704 130969 3976 69750 305734,305734,1265108683
3833,user_26,54770,1265189769,54770 3976 41704 305734 130960,130960,1265207592
3834,user_26,130969,1265360066,130969 41704 3976 305734 195918,195918,1265399593
3835,user_26,305734,1265533695,305734 3976 41704 4008,4008,1265554186
3836,user_26,130960,1265895993,130960 3976 41704 305734,305734,1265921974
3837,user_26,3976,1266058527,3976 305734 41704,41704,1266059705
3838,user_26,130969,1266226482,130969 41704 3976 305734,305734,1266255402
3839,user_26,47626,1266340019,47626 3976 305734 41704,41704,1266380968
3840,user_26,195918,1266527061,195918 3976 305734 41704,41704,1266553772
3841,user_26,54773,1266935798,54773 305734 3976 41704,41704,1266937758
3842,user_26,47626,1267169156,47626 3976 41704 305734,305734,1267201515
3843,user_26,54773,1267451639,54773 3976 41704 305734,305734,1267463827
3844,user_26,4008,1267522965,4008 3976 47626 41704 305734,305734,1267559077
3845,user_26,3976,1267951179,3976 305734 14458,14458,1267964772
3846,user_26,305734,1268107553,305734 3976 41704 47626 69750,69750,1268139982
3847,user_26,52077,1268300804,52077 41704 3976 305734,305734,1268330710
3848,user_26,4008,1268820088,4008 41704 305734 3976,3976,1268832272
3849,user_26,47626,1268923243,47626 41704 3976 305734,305734,1268929484
3850,user_26,305734,1269313878,305734 3976 41704,41704,1269314943
3851,user_26,47626,1271153169,47626 3976 130960 52199 270782 130969,130969,1271188547
3852,user_26,41704,1271253109,41704 3976 305734,305734,1271269991
3853,user_26,47626,1271822031,47626 3976 41704 130969 305734,305734,1271879630
3854,user_26,270782,1272713176,270782 3976 52199 41704 305734,305734,1272730173
3855,user_26,69750,1273072410,69750 3976 305734 41704,41704,1273116655
3856,user_26,305734,1274151061,305734 41704 3976,3976,1274153633
3857,user_26,52327,1275276483,52327 3976 41704,41704,1275296442
3858,user_26,305734,1275360289,305734 3976 41704 298846,298846,1275381496
3859,user_26,69750,1276676078,69750 3976 41704 305734,305734,1276702481
3860,user_26,54770,1276864714,54770 3976 41704 305734,305734,1276880079
3861,user_26,54773,1277979937,54773 52077 3976 305734,305734,1278008585
3862,user_26,305734,1278297355,305734 3976 41704 54773,54773,1278310740
3863,user_26,52327,1278786630,52327 3976 305734,305734,1278788645
3864,user_26,41704,1278904070,41704 3976 52077 195918,195918,1278939013
3865,user_26,52077,1280841806,52077 3976 41704 305734,305734,1280850178
3866,user_26,4008,1282063449,4008 41704 3976 305734,305734,1282066512
3867,user_26,54770,1282540649,54770 3976 41704 130969 305734,305734,1282582996
3868,user_26,190659,1283351209,190659 3976 305734,305734,1283352759
3869,user_26,305734,1283480352,305734 3976 41704 69750,69750,1283501135
3870,user_26,47626,1284474132,47626 3976 41704,41704,1284481438
3871,user_26,54770,1285391166,54770 3976 69750 41704,41704,1285400825
3872,user_26,130969,1286370090,130969 3976 305734,305734,1286376913
3873,user_26,41704,1286503635,41704 3976 54773 305734,305734,1286546056
3874,user_26,52327,1288862863,52327 3976 305734 41704 69750,69750,1288880616
3875,user_26,130969,1289128553,130969 3976 41704 305734,305734,1289139313
3876,user_26,54770,1290077732,54770 3976 41704,41704,1290099013
3877,user_26,54770,1290341237,54770 3976 305734,305734,1290344286
3878,user_26,41704,1290408104,41704 54770 3976 305734,305734,1290429051
3879,user_26,3976,1292249756,3976 52077 305734,305734,1292270562
3880,user_26,305734,1292672743,305734 3976 41704 52327,52327,1292700968
3881,user_26,52077,1292836283,52077 3976 47626 41704,41704,1292844453
3882,user_26,4008,1292931204,4008 3976 41704,41704,1292936009
3883,user_26,305734,1293085275,305734 3976 41704 4008 195918,195918,1293105064
3884,user_26,130969,1293198987,130969 3976 41704 52327,52327,1293202018
3885,user_26,3976,1293420379,3976 41704 52327,52327,1293420418
3886,user_26,41704,1293527062,41704 3976 52327 305734,305734,1293551667
3887,user_26,54770,1293620025,54770 41704 3976,3976,1293638332
3888,user_26,52327,1294142109,52327 41704 3976 305734,305734,1294143323
3889,user_26,190659,1294228631,190659 41704 52327 3976,3976,1294252230
3890,user_26,305734,1295577478,305734 3976 52327 41704,41704,1295578568
3891,user_26,130969,1296899362,130969 3976 69750 54770,54770,1296909158
3892,user_26,41704,1296990106,41704 52327 3976,3976,1297002640
3893,user_26,69750,1297763091,69750 298846 3976 41704,41704,1297775376
3894,user_26,130969,1298020823,130969 52327 3976,3976,1298044266
3895,user_26,52327,1299120972,52327 41704 3976 130969,130969,1299164321
3896,user_26,52327,1299309251,52327 41704 3976,3976,1299312384
3897,user_26,54773,1300514118,54773 3976 305734 195918,195918,1300541057
3898,user_26,305734,1300845749,305734 3976 41704 14458 52327,52327,1300890412
3899,user_26,54773,1301380578,54773 3976 305734 54770,54770,1301413095
3900,user_26,305734,1301622942,305734 3976 41704 47626,47626,1301639991
3901,user_ryan_j_davis,7410,1302306215,7410 2574 963,963,1302338355
3902,user_ryan_j_davis,145793,1307320229,145793 745 2525,2525,1307332308
3903,user_jeff_benjamin,129,1268415909,129 174 126915,126915,1268443355
3904,user_jeremy_whelchel,10634,1262236521,10634 277 17,17,1262266553
3905,user_jeremy_whelchel,10634,1263175428,10634 277 45,45,1263196236
3906,user_jeremy_whelchel,148,1268619068,148 546 436,436,1268622903
3907,user_jeremy_whelchel,1284,1269737783,1284 1302 12401,12401,1269747726
3908,user_jeremy_whelchel,5568,1272836273,5568 10634 495,495,1272868732
3909,user_jeremy_whelchel,540,1273082377,540 135 3174,3174,1273115917
3910,user_josh_copeland,836,1269463586,836 277 94 963,963,1269481741
3911,user_josh_copeland,963,1276808499,963 94 454,454,1276825219
3912,user_adam_miskiewicz,215,1277420383,215 5191 1450,1450,1277458157
3913,user_john_trupiano,1477,1287027131,1477 174 67,67,1287054123
3914,user_rg_logan,3173,1294256477,3173 6460 6393,6393,1294293120
3915,user_mike_jett,1477,1301846229,1477 174 215,215,1301874773
3916,user_matt_briney,67,1272061471,67 31313 115,115,1272092602
3917,user_zelia_lefebvre,135,1272145798,135 6059 5520 10591,10591,1272182324
3918,user_gijsbregt_brouwer,52093,1269532406,52093 52100 25140,25140,1269556918
3919,user_gijsbregt_brouwer,52100,1269885484,52100 45953 24887 25140,25140,1269917509
3920,user_gijsbregt_brouwer,25140,1271078734,25140 24887 45953,45953,1271082489
3921,user_gijsbregt_brouwer,52100,1271162703,52100 24887 25140,25140,1271195849
3922,user_gijsbregt_brouwer,58472,1271252956,58472 24887 52093,52093,1271280781
3923,user_gijsbregt_brouwer,25140,1271673958,25140 58460 52100,52100,1271690071
3924,user_gijsbregt_brouwer,24887,1273500775,24887 45953 25140,25140,1273517636
3925,user_gijsbregt_brouwer,24887,1278944193,24887 52100 25140,25140,1278969237
3926,user_david_leary,215,1286569880,215 1034 2215,2215,1286588029
3927,user_john_head,94,1286759657,94 154 127 3671 3501 2006 836 158,158,1286783745
3928,user_john_head,23475,1286871850,23475 3501 153,153,1286912083
3929,user_duane_brown,6059,1270761640,6059 153 7410 5081,5081,1270794675
3930,user_tim_nolan,276,1280344130,276 296 56,56,1280345802
3931,user_tim_nolan,540,1287769485,540 296 276,276,1287781144
3932,user_jeffry_van_der_goot,25140,1267022750,25140 52100 24887,24887,1267055461
3933,user_tara_whittle,6059,1266553769,6059 56 154,154,1266571735
3934,user_tara_whittle,127,1267395115,127 3735 148 154,154,1267426984
3935,user_tara_whittle,3735,1267951816,3735 2006 154,154,1267954445
3936,user_tara_whittle,836,1271544291,836 3735 154,154,1271560638
3937,user_greg_palmer,5344,1278530007,5344 3587 2525,2525,1278550043
3938,user_kazuhito_kidachi,69750,1267444865,69750 52327 3976,3976,1267474529
3939,user_kazuhito_kidachi,4008,1268227135,4008 41704 3976,3976,1268238671
3940,user_kazuhito_kidachi,14458,1269151437,14458 3976 69750 52327,52327,1269201392
3941,user_kazuhito_kidachi,41704,1271316264,41704 3976 270023 69750,69750,1271326527
3942,user_kazuhito_kidachi,69750,1271778452,69750 4008 3976,3976,1271788600
3943,user_kazuhito_kidachi,14458,1272347242,14458 270023 3976,3976,1272358357
3944,user_kazuhito_kidachi,41704,1272775993,41704 3976 4008,4008,1272794603
3945,user_kazuhito_kidachi,41704,1273319859,41704 3976 52327,52327,1273332575
3946,user_kazuhito_kidachi,4008,1274146607,4008 69750 3976 52327 41704 296142,296142,1274199915
3947,user_kazuhito_kidachi,3976,1274846697,3976 41704 52327,52327,1274849472
3948,user_kazuhito_kidachi,195918,1275046522,195918 89929 52327 3976,3976,1275071098
3949,user_kazuhito_kidachi,52327,1275384349,52327 4008 41704 3976,3976,1275404021
3950,user_kazuhito_kidachi,69758,1277723320,69758 3976 52327,52327,1277752367
3951,user_kazuhito_kidachi,14458,1278225951,14458 3976 69750,69750,1278236507
3952,user_kazuhito_kidachi,81874,1278567020,81874 3976 52327,52327,1278587699
3953,user_kazuhito_kidachi,41539,1278666408,41539 3976 52327,52327,1278697708
3954,user_kazuhito_kidachi,69750,1279023195,69750 3976 41704,41704,1279030452
3955,user_kazuhito_kidachi,41704,1279382630,41704 52327 3976,3976,1279384378
3956,user_kazuhito_kidachi,89929,1279541723,89929 3976 69750,69750,1279543869
3957,user_kazuhito_kidachi,52327,1279618889,52327 41704 3976,3976,1279635645
3958,user_kazuhito_kidachi,41539,1280307135,41539 52327 3976 69758 89929 14458,14458,1280333883
3959,user_kazuhito_kidachi,41539,1281197163,41539 52327 3976,3976,1281200370
3960,user_kazuhito_kidachi,69750,1281431629,69750 52327 270023 3976,3976,1281437914
3961,user_kazuhito_kidachi,4008,1282408475,4008 41704 3976 54770,54770,1282421159
3962,user_kazuhito_kidachi,52327,1282897395,52327 69758 3976,3976,1282906584
3963,user_kazuhito_kidachi,14458,1282984507,14458 3976 52327,52327,1283010109
3964,user_paul_sapiano,997,1281309059,997 174 115 1128,1128,1281345523
3965,user_rannie_turingan,2574,1292639526,2574 154 13202 6574 454,454,1292644931
3966,user_rannie_turingan,454,1292713057,454 5287 2006,2006,1292752982
3967,user_rannie_turingan,3501,1292881667,3501 154 2574,2574,1292901340
3968,user_martijn_aslander,45953,1295713120,45953 52145 58460,58460,1295718362
3969,user_martijn_aslander,52100,1299004756,52100 52145 58460,58460,1299008672
3970,user_martijn_aslander,25140,1299266139,25140 52100 45953,45953,1299296738
3971,user_martijn_aslander,52145,1305292747,52145 52100 25140,25140,1305305769
3972,user_martijn_aslander,24887,1305806388,24887 52145 52100 25140,25140,1305821712
3973,user_joshua_tuscan,546,1266790736,546 153 436,436,1266819479
3974,user_joshua_tuscan,416,1269363663,416 154 2006 6059,6059,1269387041
3975,user_joshua_tuscan,2215,1280897155,2215 2499 3488,3488,1280934180
3976,user_marci_ikeler,162,1268372851,162 97 1894,1894,1268396421
3977,user_marci_ikeler,692,1282364844,692 67 66,66,1282406422
3978,user_madelin_woods,67,1268085487,67 215 1128,1128,1268117268
3979,user_madelin_woods,2807,1271795284,2807 963 67,67,1271823772
3980,user_madelin_woods,1762,1285088964,1762 67 66,66,1285115072
3981,user_madelin_woods,436,1285182298,436 16230 94,94,1285210987
3982,user_madelin_woods,66,1285691608,66 889 67 1762,1762,1285730924
3983,user_justin_h6,90,1270071695,90 174 889,889,1270111550
3984,user_ari_rochmann,2819,1264457949,2819 997 5191,5191,1264475152
3985,user_mike_chang,5344,1268680293,5344 454 66 215,215,1268740064
3986,user_mike_chang,56,1275361695,56 3644 8543,8543,1275382750
3987,user_mike_chang,153,1275426876,153 3549 454 66,66,1275448795
3988,user_dan_harrelson,328871,1241809963,328871 4494 4090,4090,1241813666
3989,user_dan_harrelson,328871,1256150883,328871 67 1450,1450,1256177434
3990,user_dan_harrelson,3414,1259782756,3414 1450 67 328871,328871,1259826062
3991,user_dan_harrelson,328871,1260478949,328871 4090 2516 707,707,1260517015
3992,user_dan_harrelson,1450,1262838438,1450 67 328871,328871,1262869069
3993,user_dan_harrelson,174,1264755756,174 67 328871,328871,1264772664
3994,user_dan_harrelson,913,1265954376,913 4090 328871,328871,1265971946
3995,user_dan_harrelson,328871,1270233941,328871 4090 2516,2516,1270253857
3996,user_dan_harrelson,2516,1273712228,2516 4090 328871,328871,1273746867
3997,user_dan_harrelson,4090,1275423603,4090 645 328871,328871,1275463322
3998,user_dan_harrelson,836,1277759318,836 16230 11,11,1277786456
3999,user_dan_harrelson,1013,1279932158,1013 913 328871,328871,1279955294
4000,user_bill_toole,85,1292044186,85 153 495,495,1292048439
4001,user_shamik_chaudhuri,83,1302116167,83 436 56,56,1302141203
4002,user_katie_smith_adair,127,1271538027,127 5563 83,83,1271576954
4003,user_katie_smith_adair,4015,1272237533,4015 127 436,436,1272258670
4004,user_desiree_kane,3271,1265952308,3271 2170 67,67,1265983278
4005,user_dawn_winchester,8639,1248731682,8639 6951 135,135,1248757795
4006,user_dawn_winchester,135,1267997875,135 153 5520,5520,1268006791
4007,user_megan_penmann,94,1274546313,94 4269 5607,5607,1274566816
4008,user_brian_wong6,56,1276979694,56 7750 10591,10591,1277007371
4009,user_brian_wong6,1478,1281901470,1478 154 6460,6460,1281929838
4010,user_nicole_hering,13202,1268440572,13202 154 1125,1125,1268458096
4011,user_nicole_hering,3912,1269052925,3912 148 154,154,1269061299
4012,user_nicole_hering,148,1271129104,148 154 1125,1125,1271130187
4013,user_nicole_hering,36,1271459243,36 23410 154 1125 272,272,1271474267
4014,user_nicole_hering,66,1271693602,66 272 36,36,1271717603
4015,user_nicole_hering,23410,1271970765,23410 36 1125 154,154,1271994204
4016,user_nicole_hering,3912,1272500794,3912 154 1125,1125,1272511493
4017,user_nicole_hering,36,1273181943,36 23410 154 1125,1125,1273203637
4018,user_nicole_hering,23410,1274470351,23410 36 154 1125,1125,1274491341
4019,user_nicole_hering,3912,1274919452,3912 2525 11158,11158,1274937257
4020,user_nicole_hering,23410,1275068561,23410 2525 5081,5081,1275112038
4021,user_nicole_hering,23410,1275499124,23410 3912 148 153 11158,11158,1275542948
4022,user_nicole_hering,23410,1276192189,23410 36 3657,3657,1276234699
4023,user_nicole_hering,153,1277867942,153 154 1125,1125,1277869661
4024,user_nicole_hering,153,1278882366,153 3912 148,148,1278900070
4025,user_nicole_hering,1128,1279586268,1128 272 154,154,1279608425
4026,user_nicole_hering,23410,1280167765,23410 36 3912 148,148,1280201719
4027,user_nicole_hering,277,1281393449,277 154 1125,1125,1281413787
4028,user_nicole_hering,154,1283363882,154 23410 36,36,1283377840
4029,user_nicole_hering,11158,1284781410,11158 1125 154,154,1284784977
4030,user_nicole_hering,23410,1285005283,23410 36 11158,11158,1285043647
4031,user_nicole_hering,5910,1285457015,5910 280 495,495,1285472852
4032,user_nicole_hering,3912,1287006371,3912 148 11158,11158,1287032904
4033,user_nicole_hering,23410,1287424877,23410 6460 11158,11158,1287465947
4034,user_nicole_hering,23410,1290109130,23410 56 36,36,1290130794
4035,user_nicole_hering,23410,1292270616,23410 13202 65 11158,11158,1292313988
4036,user_nicole_hering,23410,1292877036,23410 56 465,465,1292919336
4037,user_dennis_pilarinos,22811,1285880583,22811 1156 90,90,1285903952
4038,user_ian_bell,4090,1274563146,4090 67 1156,1156,1274578757
4039,user_dedi_hubbard,18986,1278950357,18986 31313 215,215,1278977716
4040,user_michele_b,495,1272232699,495 6407 7410,7410,1272255335
4041,user_michele_b,7410,1272751268,7410 6460 745,745,1272760787
4042,user_michele_b,56,1272831868,56 4952 7410,7410,1272865892
4043,user_michele_b,56,1273947459,56 153 2525 5910 495,495,1273981308
4044,user_michele_b,56,1275154513,56 4952 6407 495,495,1275186584
4045,user_michele_b,7410,1275273163,7410 296 5923,5923,1275293855
4046,user_michele_b,6460,1276368346,6460 745 56,56,1276373622
4047,user_michele_b,56,1276883522,56 5910 5923,5923,1276931782
4048,user_michele_b,56,1277057077,56 745 6460 495,495,1277089459
4049,user_michele_b,3549,1277916688,3549 56 6718 5971 4952,4952,1277935845
4050,user_michele_b,495,1278124075,495 56 8014,8014,1278139705
4051,user_michele_b,8014,1278484169,8014 94 158,158,1278491674
4052,user_michele_b,56,1278525035,56 3587 94,94,1278566566
4053,user_michele_b,56,1278788673,56 540 54,54,1278815251
4054,user_michele_b,56,1279302662,56 495 707 67,67,1279351610
4055,user_michele_b,436,1279653243,436 56 3557,3557,1279672508
4056,user_michele_b,3549,1280253848,3549 3501 436,436,1280264946
4057,user_michele_b,3939,1280440028,3939 16234 277,277,1280457364
4058,user_michele_b,1762,1281034235,1762 6638 4090 873 1554,1554,1281075150
4059,user_michele_b,1019,1281216900,1019 6638 1762 4090 624,624,1281229344
4060,user_michele_b,5310,1284756700,5310 11 5923,5923,1284785983
4061,user_michele_b,296,1285749534,296 836 5310,5310,1285754181
4062,user_takashi_m,604,1271658598,604 4622 4090,4090,1271678099
4063,user_takashi_m,272,1279734617,272 66 67,67,1279763159
4064,user_takashi_m,1927,1279841456,1927 604 880,880,1279867437
4065,user_marco_ziero,1927,1275783479,1927 604 692,692,1275793359
4066,user_marco_ziero,66,1286053217,66 153 56 836 2006,2006,1286078631
4067,user_gianluigi_cogo,3549,1278526203,3549 495 54,54,1278554835
4068,user_matt_carmichael,963,1279641207,963 94 56 54 11,11,1279666922
4069,user_clayton_hauck,97,1269309018,97 5191 963,963,1269331038
4070,user_jon_silk,43520,1263913937,43520 6828 44301,44301,1263944913
4071,user_dakota,127,1271985839,127 546 436 83,83,1272006236
4072,user_peter_sorgenfrei,495,1282165955,495 56 454,454,1282185780
4073,user_peter_sorgenfrei,66,1282261484,66 2170 5426,5426,1282297289
4074,user_tom_a2,3766,1268437378,3766 97 1894,1894,1268452765
4075,user_tom_a2,97,1268770687,97 3766 412,412,1268789450
4076,user_lars_trieloff,7410,1282507919,7410 94 2170,2170,1282529937
4077,user_lars_trieloff,909,1300055893,909 604 737,737,1300083573
4078,user_lars_trieloff,67,1302486463,67 604 909,909,1302494128
4079,user_nicole_de_beaufort,3759,1268418462,3759 2111 2110,2110,1268446648
4080,user_curtis_smith,4316,1266890507,4316 94 454,454,1266910332
4081,user_amy_mengel,154,1281656208,154 1125 66,66,1281664116
4082,user_barbara_nixon,6210,1279305584,6210 2170 13329,13329,1279323658
4083,user_peter_j,4429,1269101112,4429 4458 214 5639,5639,1269124272
4084,user_travis_oliver,836,1277188845,836 3501 3549 56 3939 3557,3557,1277241425
4085,user_travis_oliver,45,1277316404,45 83 6718 54,54,1277347850
4086,user_travis_oliver,3501,1277390222,3501 3549 3557 94,94,1277425606
4087,user_atsushi_nakamura,4008,1269061301,4008 3976 296142 69770,69770,1269078218
4088,user_atsushi_nakamura,52327,1270046886,52327 3976 69750,69750,1270048069
4089,user_atsushi_nakamura,69758,1270096285,69758 47626 3976,3976,1270134199
4090,user_atsushi_nakamura,41704,1272441045,41704 52327 3976,3976,1272468350
4091,user_atsushi_nakamura,69758,1273811699,69758 3976 69750,69750,1273849765
4092,user_atsushi_nakamura,69758,1275453073,69758 41704 3976,3976,1275475103
4093,user_atsushi_nakamura,41704,1275799009,41704 3976 46899,46899,1275810348
4094,user_atsushi_nakamura,69758,1276765378,69758 4008 3976,3976,1276793834
4095,user_atsushi_nakamura,47626,1278052011,47626 3976 69758,69758,1278080633
4096,user_atsushi_nakamura,4008,1279334372,4008 296142 3976,3976,1279343459
4097,user_atsushi_nakamura,41704,1279457886,41704 296142 3976,3976,1279470001
4098,user_atsushi_nakamura,69770,1279523510,69770 3976 4008,4008,1279544798
4099,user_atsushi_nakamura,89929,1280758692,89929 3976 52327,52327,1280761718
4100,user_atsushi_nakamura,69750,1281080415,69750 3976 130960,130960,1281091785
4101,user_atsushi_nakamura,41704,1281588191,41704 69758 3976,3976,1281600377
4102,user_atsushi_nakamura,81874,1281783628,81874 41704 3976 69750,69750,1281788522
4103,user_atsushi_nakamura,3976,1284702176,3976 41704 52077,52077,1284727980
4104,user_atsushi_nakamura,3976,1285143029,3976 69758 41704 47626,47626,1285187067
4105,user_atsushi_nakamura,41704,1285943287,41704 3976 54770,54770,1285944501
4106,user_atsushi_nakamura,4008,1287799648,4008 69758 3976 41704,41704,1287827464
4107,user_atsushi_nakamura,3976,1288685623,3976 69758 195918,195918,1288714400
4108,user_garrett_tillman,65,1277407241,65 5091 254,254,1277445148
4109,user_garrett_tillman,5091,1278101705,5091 154 416,416,1278121563
4110,user_garrett_tillman,5091,1284664756,5091 94 5191,5191,1284712770
4111,user_jason_divosevic,2170,1287714169,2170 94 5520,5520,1287735258
4112,user_michael_corbett7,707,1282553106,707 645 4494 299,299,1282563269
4113,user_andrea_harrison,154,1249590732,154 18387 5083,5083,1249609812
4114,user_andrea_harrison,5083,1250533935,5083 277 5923,5923,1250549303
4115,user_andrea_harrison,56,1257976891,56 836 963,963,1258010876
4116,user_andrea_harrison,5910,1258847209,5910 153 127,127,1258870136
4117,user_andrea_harrison,85,1271270056,85 5083 7739,7739,1271283189
4118,user_andrea_harrison,3549,1278526990,3549 3587 154 320,320,1278563830
4119,user_cristina_r,7410,1266992448,7410 154 3735,3735,1267003652
4120,user_cristina_r,56,1269376428,56 477 7410,7410,1269402900
4121,user_cristina_r,5081,1270092121,5081 3549 495 85 56,56,1270101209
4122,user_cristina_r,56,1270609082,56 495 7410,7410,1270617854
4123,user_cristina_r,5081,1271050332,5081 56 320,320,1271052113
4124,user_cristina_r,3549,1272678459,3549 85 495,495,1272690420
4125,user_cristina_r,495,1275083440,495 6393 6407 5081,5081,1275121382
4126,user_cristina_r,56,1275172563,56 320 495,495,1275195759
4127,user_cristina_r,540,1275705232,540 85 6059 3939,3939,1275713359
4128,user_cristina_r,6407,1277686639,6407 65 495 66793,66793,1277704844
4129,user_cristina_r,127,1280093994,127 7410 6407,6407,1280120944
4130,user_cristina_r,56,1280442950,56 3549 148 7410,7410,1280465103
4131,user_cristina_r,56,1280607190,56 495 11158 66793,66793,1280628210
4132,user_cristina_r,56,1282939939,56 495 477,477,1282974290
4133,user_cristina_r,148,1283727313,148 85 6407,6407,1283740527
4134,user_cristina_r,280,1285535972,280 56 11158,11158,1285560609
4135,user_cristina_r,477,1286828561,477 56 495,495,1286854923
4136,user_cristina_r,272,1291453851,272 320 154,154,1291455893
4137,user_cristina_r,6951,1292969810,6951 56 6407,6407,1293008284
4138,user_cristina_r,5154,1295148686,5154 56 477,477,1295162071
4139,user_cristina_r,477,1295312178,477 56 11158,11158,1295340927
4140,user_cristina_r,7410,1296184254,7410 56 65,65,1296187066
4141,user_cristina_r,153,1299903413,153 148 7410,7410,1299908209
4142,user_cristina_r,56,1300580250,56 45832 66793,66793,1300583968
4143,user_cristina_r,320,1301795998,320 272 154,154,1301815249
4144,user_cristina_r,5154,1307329569,5154 7957 320,320,1307331608
4145,user_darold_cuba,3660,1266702392,3660 3671 454,454,1266740183
4146,user_darold_cuba,276,1278710566,276 4015 56 745,745,1278733598
4147,user_darold_cuba,3912,1279063825,3912 745 56,56,1279081794
4148,user_takehiko_kamijo,54770,1267955585,54770 41704 14458 3976 69750,69750,1267955678
4149,user_takehiko_kamijo,81874,1273597159,81874 3976 41704,41704,1273598649
4150,user_takehiko_kamijo,41539,1274087196,41539 3976 69750,69750,1274087279
4151,user_takehiko_kamijo,52327,1275980575,52327 69750 3976,3976,1275997454
