trajID,userID,start_poi,start_time,poi_sequence,end_poi,end_time
958,user_gakujin_hirasuna,89929,1277974034,89929 3976 69750,69750,1277980335
959,user_gakujin_hirasuna,41704,1279182185,41704 3976 69750,69750,1279212418
960,user_gakujin_hirasuna,3976,1280481032,3976 89929 69750,69750,1280515432
961,user_gakujin_hirasuna,52077,1281536558,52077 3976 69750,69750,1281543514
962,user_gakujin_hirasuna,41704,1287222098,41704 130969 54770 3976,3976,1287249243
963,user_brian_kalma,889,1268433301,889 97 1894,1894,1268451010
964,user_brian_kalma,97,1268706676,97 2499 889,889,1268731217
965,user_brian_kalma,745,1272511133,745 7410 436,436,1272524523
966,user_brian_kalma,8014,1272663713,8014 296 153 436,436,1272682072
967,user_brian_kalma,56,1272743822,56 153 436,436,1272758575
968,user_steve_kruskamp,2006,1277238342,2006 836 454 154,154,1277257665
969,user_anna_plaggue,7268,1279465936,7268 3976 106039,106039,1279478908
970,user_dmitry_ufaev,106039,1279836186,106039 3976 46899,46899,1279840966
971,user_kazuya_minamisawa,69750,1266230128,69750 3976 54770,54770,1266247446
972,user_kazuya_minamisawa,54770,1266817699,54770 3976 52077,52077,1266830382
973,user_kazuya_minamisawa,69751,1268115694,69751 69750 3976,3976,1268118070
974,user_kazuya_minamisawa,69750,1271646869,69750 3976 270024,270024,1271649555
975,user_kazuya_minamisawa,47626,1272356450,47626 41704 3976,3976,1272381336
976,user_kazuya_minamisawa,69750,1274810049,69750 52077 3976,3976,1274810846
977,user_kazuya_minamisawa,63073,1280895001,63073 270024 3976,3976,1280909333
978,user_kazuya_minamisawa,54770,1286894153,54770 69750 3976,3976,1286895894
979,user_firestartr,3735,1283295521,3735 153 2006 154 836,836,1283308416
980,user_brian_g2,715,1270515868,715 4090 880,880,1270535549
981,user_sandro_pugliese,2525,1274472558,2525 56 5910,5910,1274488299
982,user_jennifer_sandidge,836,1282950016,836 56 148 153 154,154,1282968228
983,user_tsuka,69758,1265654165,69758 89929 3976,3976,1265656956
984,user_alice_dia,41704,1267104887,41704 52327 3976,3976,1267127094
985,user_alice_dia,41704,1270628817,41704 3976 54770,54770,1270630103
986,user_alice_dia,69758,1276237360,69758 3976 41704,41704,1276259152
987,user_alice_dia,4008,1285945648,4008 41704 52327,52327,1285946727
988,user_takeshi_kimura,270024,1267883136,270024 69751 3976,3976,1267893516
989,user_daisuke_sasaki6,52327,1272476910,52327 3976 270024,270024,1272502280
990,user_zach_suchin,3912,1283986694,3912 495 16234,16234,1284015030
991,user_kota_amano,69758,1281615540,69758 41704 3976,3976,1281626155
992,user_smokeymonkey_highness,41704,1265871148,41704 3976 4008 69758,69758,1265883391
993,user_smokeymonkey_highness,52327,1266653416,52327 3976 69750 89929,89929,1266678459
994,user_smokeymonkey_highness,89929,1269676304,89929 3976 69750,69750,1269685691
995,user_smokeymonkey_highness,41704,1272363209,41704 3976 4008,4008,1272372156
996,user_smokeymonkey_highness,69751,1284798249,69751 63073 3976,3976,1284799557
997,user_samuel_wong,7410,1275434524,7410 56 495 6300,6300,1275453996
998,user_samuel_wong,154,1277489682,154 1192 155,155,1277517500
999,user_samuel_wong,155,1286510230,155 154 6300,6300,1286524840
1000,user_junichi_sugihara,41704,1265289257,41704 3976 89929,89929,1265297861
1001,user_626024,69758,1277884164,69758 3976 41704,41704,1277894267
1002,user_626024,3976,1279705461,3976 4008 41704,41704,1279730969
1003,user_626024,41704,1287025578,41704 4008 52199,52199,1287031032
1004,user_626024,41704,1287457646,41704 52199 3976,3976,1287476172
1005,user_626024,4008,1287547359,4008 52199 3976,3976,1287550027
1006,user_626024,41704,1287630443,41704 4008 52199 3976,3976,1287636786
1007,user_fujino_yukitsugu,41704,1267850233,41704 3976 47626,47626,1267868995
1008,user_fujino_yukitsugu,41704,1269155897,41704 315967 3976,3976,1269174280
1009,user_fujino_yukitsugu,3976,1273888854,3976 54770 41704 4008,4008,1273905278
1010,user_fujino_yukitsugu,47626,1273936411,47626 3976 69750,69750,1273936584
1011,user_fujino_yukitsugu,41704,1273986361,41704 4008 3976 69750 54770,54770,1274007261
1012,user_jazznotjazz,52327,1264748706,52327 3976 69750,69750,1264764816
1013,user_jazznotjazz,4008,1265789422,4008 69750 3976,3976,1265793733
1014,user_jazznotjazz,69750,1267210348,69750 3976 52327,52327,1267221737
1015,user_jazznotjazz,130969,1269968787,130969 52327 3976,3976,1269979934
1016,user_jazznotjazz,52327,1271830308,52327 69750 3976,3976,1271847268
1017,user_jazznotjazz,69750,1276110675,69750 130969 3976,3976,1276113601
1018,user_jazznotjazz,41704,1277738020,41704 4008 3976,3976,1277749518
1019,user_jazznotjazz,41704,1278011609,41704 52327 3976,3976,1278013887
1020,user_osamu_iwasaki,69750,1263883165,69750 3976 52327,52327,1263884004
1021,user_aaron_palmer,154,1270768177,154 56 158 3735 2006,2006,1270795615
1022,user_kazu_skywalker,4008,1264178654,4008 41704 3976,3976,1264185784
1023,user_kazu_skywalker,3976,1268301142,3976 41704 52199,52199,1268324712
1024,user_kazu_skywalker,130969,1280378745,130969 3976 41704,41704,1280420630
1025,user_kazu_skywalker,270024,1285953408,270024 63073 3976,3976,1285955430
1026,user_nya_buro_kisaragi,41704,1277531601,41704 69751 3976,3976,1277540222
1027,user_nya_buro_kisaragi,54770,1281163361,54770 3976 41704,41704,1281186050
1028,user_nya_buro_kisaragi,69751,1282385856,69751 63073 3976,3976,1282388863
1029,user_nya_buro_kisaragi,52077,1285320209,52077 3976 41704,41704,1285350541
1030,user_nya_buro_kisaragi,69758,1285394687,69758 52327 3976 4008 41704,41704,1285432177
1031,user_nya_buro_kisaragi,41704,1286551321,41704 3976 69751,69751,1286574110
1032,user_nya_buro_kisaragi,47626,1286711082,47626 3976 270024,270024,1286746083
1033,user_nya_buro_kisaragi,270024,1287239837,270024 3976 54770 69751,69751,1287249944
1034,user_nya_buro_kisaragi,54770,1288778703,54770 47626 3976,3976,1288780530
1035,user_nya_buro_kisaragi,270024,1290952838,270024 63073 3976,3976,1290964133
1036,user_xenop,41704,1280043763,41704 3976 130969 14458,14458,1280069054
1037,user_xenop,130969,1293736993,130969 52327 41704,41704,1293744567
1038,user_yuriy_gladkiy,16244,1297419683,16244 106039 7268 46899,46899,1297442782
1039,user_26,3976,1264163419,3976 52327 130969,130969,1264174328
1040,user_26,41704,1264256730,41704 3976 52327,52327,1264281024
1041,user_26,130969,1264598511,130969 52199 3976 4008 52327,52327,1264624878
1042,user_26,54770,1264679991,54770 14458 4008 52327 3976,3976,1264688185
1043,user_26,130969,1264941271,130969 3976 52327,52327,1264968706
1044,user_26,41704,1265098653,41704 130969 3976 69750,69750,1265106146
1045,user_26,54770,1265189769,54770 3976 41704,41704,1265191011
1046,user_26,130969,1265360066,130969 41704 3976,3976,1265375319
1047,user_26,41704,1265534788,41704 3976 4008,4008,1265554186
1048,user_26,47626,1267169156,47626 3976 41704,41704,1267199250
1049,user_26,4008,1267522965,4008 3976 47626 41704,41704,1267557763
1050,user_26,47626,1268132917,47626 3976 69750 41704,41704,1268162119
1051,user_26,52077,1268300804,52077 41704 3976,3976,1268312142
1052,user_26,4008,1268820088,4008 41704 3976,3976,1268832272
1053,user_26,47626,1268923243,47626 41704 3976,3976,1268928778
1054,user_26,47626,1271153169,47626 3976 52199 130969,130969,1271188547
1055,user_26,47626,1271822031,47626 3976 41704 130969,130969,1271857867
1056,user_26,52199,1272719667,52199 41704 3976,3976,1272729481
1057,user_26,52327,1275276483,52327 3976 41704,41704,1275296442
1058,user_26,69750,1276676078,69750 3976 41704,41704,1276700991
1059,user_26,41704,1278904070,41704 3976 52077,52077,1278924902
1060,user_26,52077,1280841806,52077 3976 41704,41704,1280847859
1061,user_26,54770,1282540649,54770 3976 41704 130969,130969,1282566759
1062,user_26,54770,1285391166,54770 3976 69750 41704,41704,1285400825
1063,user_26,52327,1288862863,52327 3976 41704 69750,69750,1288880616
1064,user_26,130969,1289128553,130969 3976 41704,41704,1289136432
1065,user_26,52077,1292836283,52077 3976 47626 41704,41704,1292844453
1066,user_26,4008,1292931204,4008 3976 41704,41704,1292936009
1067,user_26,130969,1293198987,130969 3976 41704 52327,52327,1293202018
1068,user_26,54770,1293620025,54770 41704 3976,3976,1293638332
1069,user_26,52327,1294196796,52327 41704 3976,3976,1294212302
1070,user_26,130969,1296899362,130969 3976 69750 54770,54770,1296909158
1071,user_26,41704,1296990106,41704 52327 3976,3976,1297002640
1072,user_26,130969,1298020823,130969 52327 3976,3976,1298044266
1073,user_26,14458,1300872864,14458 3976 52327,52327,1300890412
1074,user_josh_copeland,836,1269463586,836 94 963,963,1269481741
1075,user_josh_copeland,963,1276808499,963 94 454,454,1276825219
1076,user_gijsbregt_brouwer,52100,1269885484,52100 24887 25140,25140,1269917509
1077,user_john_head,94,1286759657,94 154 127 2006 836 158,158,1286783745
1078,user_jeffry_van_der_goot,25140,1267022750,25140 52100 24887,24887,1267055461
1079,user_tara_whittle,127,1267395115,127 3735 148 154,154,1267426984
1080,user_tara_whittle,3735,1267951816,3735 2006 154,154,1267954445
1081,user_tara_whittle,836,1271544291,836 3735 154,154,1271560638
1082,user_kazuhito_kidachi,69750,1267444865,69750 52327 3976,3976,1267474529
1083,user_kazuhito_kidachi,4008,1268227135,4008 41704 3976,3976,1268238671
1084,user_kazuhito_kidachi,14458,1269151437,14458 3976 69750 52327,52327,1269201392
1085,user_kazuhito_kidachi,41704,1271316264,41704 3976 69750,69750,1271326527
1086,user_kazuhito_kidachi,69750,1271778452,69750 4008 3976,3976,1271788600
1087,user_kazuhito_kidachi,41704,1272775993,41704 3976 4008,4008,1272794603
1088,user_kazuhito_kidachi,41704,1273319859,41704 3976 52327,52327,1273332575
1089,user_kazuhito_kidachi,4008,1274146607,4008 69750 3976 52327 41704,41704,1274180046
1090,user_kazuhito_kidachi,3976,1274846697,3976 41704 52327,52327,1274849472
1091,user_kazuhito_kidachi,89929,1275047094,89929 52327 3976,3976,1275071098
1092,user_kazuhito_kidachi,52327,1275384349,52327 4008 41704 3976,3976,1275404021
1093,user_kazuhito_kidachi,69758,1277723320,69758 3976 52327,52327,1277752367
1094,user_kazuhito_kidachi,14458,1278225951,14458 3976 69750,69750,1278236507
1095,user_kazuhito_kidachi,69750,1279023195,69750 3976 41704,41704,1279030452
1096,user_kazuhito_kidachi,41704,1279382630,41704 52327 3976,3976,1279384378
1097,user_kazuhito_kidachi,89929,1279541723,89929 3976 69750,69750,1279543869
1098,user_kazuhito_kidachi,52327,1279618889,52327 41704 3976,3976,1279635645
1099,user_kazuhito_kidachi,52327,1280308793,52327 3976 69758 89929 14458,14458,1280333883
1100,user_kazuhito_kidachi,4008,1282408475,4008 41704 3976 54770,54770,1282421159
1101,user_kazuhito_kidachi,52327,1282897395,52327 69758 3976,3976,1282906584
1102,user_kazuhito_kidachi,14458,1282984507,14458 3976 52327,52327,1283010109
1103,user_paul_sapiano,997,1281309059,997 174 115,115,1281335514
1104,user_martijn_aslander,52100,1305818825,52100 25140 24887,24887,1305842715
1105,user_madelin_woods,2807,1271795284,2807 963 67,67,1271823772
1106,user_madelin_woods,66,1285691608,66 889 67,67,1285726306
1107,user_mike_chang,454,1268705159,454 66 215,215,1268740064
1108,user_mike_chang,153,1275426876,153 454 66,66,1275448795
1109,user_dan_harrelson,3414,1259782756,3414 1450 67,67,1259819119
1110,user_nicole_hering,3912,1269052925,3912 148 154,154,1269061299
1111,user_nicole_hering,3912,1274919452,3912 2525 11158,11158,1274937257
1112,user_nicole_hering,3912,1275514909,3912 148 153 11158,11158,1275542948
1113,user_michele_b,56,1273947459,56 153 2525 5910 495,495,1273981308
1114,user_michele_b,56,1275239144,56 495 7410 296,296,1275289869
1115,user_michele_b,56,1277057077,56 745 495,495,1277089459
1116,user_michele_b,56,1277920218,56 6718 5971,5971,1277933567
1117,user_michele_b,495,1278124075,495 56 8014,8014,1278139705
1118,user_michele_b,8014,1278484169,8014 94 158,158,1278491674
1119,user_michele_b,56,1279302662,56 495 67,67,1279351610
1120,user_takashi_m,1927,1279841456,1927 604 880,880,1279867437
1121,user_marco_ziero,66,1286053217,66 153 56 836 2006,2006,1286078631
1122,user_matt_carmichael,963,1279641207,963 94 56 54,54,1279664942
1123,user_peter_sorgenfrei,495,1282165955,495 56 454,454,1282185780
1124,user_lars_trieloff,7410,1282507919,7410 94 2170,2170,1282529937
1125,user_atsushi_nakamura,52327,1270046886,52327 3976 69750,69750,1270048069
1126,user_atsushi_nakamura,69758,1270096285,69758 47626 3976,3976,1270134199
1127,user_atsushi_nakamura,41704,1272441045,41704 52327 3976,3976,1272468350
1128,user_atsushi_nakamura,69758,1273811699,69758 3976 69750,69750,1273849765
1129,user_atsushi_nakamura,41704,1275799009,41704 3976 46899,46899,1275810348
1130,user_atsushi_nakamura,69758,1276765378,69758 4008 3976,3976,1276793834
1131,user_atsushi_nakamura,47626,1278052011,47626 3976 69758,69758,1278080633
1132,user_atsushi_nakamura,89929,1280758692,89929 3976 52327,52327,1280761718
1133,user_atsushi_nakamura,41704,1281588191,41704 69758 3976,3976,1281600377
1134,user_atsushi_nakamura,41704,1284704196,41704 3976 52077,52077,1284727980
1135,user_atsushi_nakamura,3976,1285143029,3976 69758 41704 47626,47626,1285187067
1136,user_atsushi_nakamura,4008,1287799648,4008 69758 3976 41704,41704,1287827464
1137,user_andrea_harrison,56,1257976891,56 836 963,963,1258010876
1138,user_andrea_harrison,5910,1258847209,5910 153 127,127,1258870136
1139,user_cristina_r,7410,1266992448,7410 154 3735,3735,1267003652
1140,user_cristina_r,56,1270609082,56 495 7410,7410,1270617854
1141,user_cristina_r,56,1280607190,56 495 11158,11158,1280622215
1142,user_cristina_r,153,1299903413,153 148 7410,7410,1299908209
1143,user_darold_cuba,3912,1279063825,3912 745 56,56,1279081794
1144,user_takehiko_kamijo,54770,1267955585,54770 41704 14458 3976 69750,69750,1267955678
1145,user_takehiko_kamijo,52327,1275980575,52327 69750 3976,3976,1275997454
1146,user_takehiko_kamijo,3976,1278306159,3976 4008 69750,69750,1278334585
1147,user_takehiko_kamijo,41704,1278510032,41704 3976 69750,69750,1278524841
1148,user_takehiko_kamijo,52077,1279190232,52077 47626 3976,3976,1279194625
1149,user_takehiko_kamijo,14458,1282625308,14458 3976 46899,46899,1282647885
1150,user_takehiko_kamijo,14458,1284269658,14458 69750 3976,3976,1284269745
1151,user_michael_silverstein,6951,1305997462,6951 296 6300 6718,6718,1306037708
1152,user_derek_pan,2006,1281406683,2006 836 3735,3735,1281412568
1153,user_jae_r,148,1284425280,148 127 6718,6718,1284433731
1154,user_jae_r,3735,1284749874,3735 56 11158 3660,3660,1284779817
1155,user_jae_r,56,1292352268,56 2006 154,154,1292356915
1156,user_jae_r,127,1292872115,127 6951 153,153,1292882609
1157,user_jae_r,94,1293124689,94 3735 2170,2170,1293141881
1158,user_jae_r,56,1294335890,56 3735 454,454,1294354331
1159,user_jae_r,3735,1294967789,3735 154 6300,6300,1294980039
1160,user_andy_amendola,745,1282845050,745 56 3912,3912,1282861126
1161,user_andy_amendola,2807,1284488878,2807 963 94,94,1284518755
1162,user_samuel_f_parent,296,1276052090,296 127 3660,3660,1276060064
1163,user_samuel_f_parent,436,1279921648,436 1450 997,997,1279950689
1164,user_toonmonk,495,1266125120,495 154 56,56,1266133679
1165,user_toonmonk,3498,1268341286,3498 16242 56,56,1268372261
1166,user_toonmonk,153,1268613255,153 94 963 54,54,1268628238
1167,user_toonmonk,5910,1269136342,5910 745 2525,2525,1269138951
1168,user_toonmonk,5910,1269470495,5910 745 436,436,1269480319
1169,user_toonmonk,3912,1269553905,3912 745 836,836,1269558034
1170,user_toonmonk,128,1273976387,128 153 745,745,1273984504
1171,user_barbara_rogers,56,1267928446,56 495 6300,6300,1267941031
1172,user_justin_mascio,153,1273264834,153 3912 5910,5910,1273289074
1173,user_justin_mascio,8014,1276639639,8014 3912 495,495,1276657166
1174,user_justin_mascio,3660,1278712065,3660 148 836,836,1278725401
1175,user_justin_mascio,3912,1281581321,3912 745 5910 495,495,1281582173
1176,user_justin_mascio,3912,1282960431,3912 5910 153,153,1282961704
1177,user_justin_mascio,495,1283533229,495 5910 3912,3912,1283558616
1178,user_justin_mascio,5910,1284743974,5910 3912 745,745,1284776490
1179,user_justin_mascio,745,1288199851,745 3912 148,148,1288220619
1180,user_brad_kalmanson,6951,1269360745,6951 16234 454 56,56,1269362806
1181,user_jake_sheppard,8014,1280355105,8014 16234 6951,6951,1280374049
1182,user_john_preston_jr,3902,1283199746,3902 66 174,174,1283242458
1183,user_lizzy,454,1281806450,454 745 296,296,1281814955
1184,user_john_leone,3735,1281050254,3735 94 963,963,1281081574
1185,user_sanjive_khosla,889,1284410242,889 67 604,604,1284434346
1186,user_chrisdsmith_4sqindy,2006,1264975986,2006 153 154,154,1265009407
1187,user_asher_fusco,6718,1275255368,6718 745 7410,7410,1275282262
1188,user_christian_m,836,1276039712,836 745 16234,16234,1276067800
1189,user_emilee_romano,127,1278703015,127 54 158,158,1278739984
1190,user_sunghwan_kim,52069,1269763718,52069 47626 3976,3976,1269788387
1191,user_sunghwan_kim,52069,1276162014,52069 3976 63020,63020,1276182191
1192,user_sunghwan_kim,63020,1277037894,63020 14458 47626 3976,3976,1277047008
1193,user_sunghwan_kim,47626,1280495193,47626 52069 3976,3976,1280502728
1194,user_sunghwan_kim,63020,1281782837,63020 52069 3976,3976,1281812561
1195,user_sunghwan_kim,63020,1286724633,63020 7268 52069 3976,3976,1286738357
1196,user_sunghwan_kim,14458,1286815704,14458 54770 52069 3976,3976,1286826416
1197,user_sunghwan_kim,52069,1287068293,52069 3976 63020 47626,47626,1287071160
1198,user_sunghwan_kim,63073,1287238313,63073 3976 46899,46899,1287242549
1199,user_sunghwan_kim,54770,1287409233,54770 3976 47626 52069,52069,1287414000
1200,user_sunghwan_kim,63020,1287658726,63020 3976 47626 52069,52069,1287671671
1201,user_sunghwan_kim,63020,1288290454,63020 3976 14458,14458,1288290550
1202,user_david_bjrnsten_lindhard,296,1284137103,296 3660 127 745 158,158,1284158718
1203,user_david_bjrnsten_lindhard,153,1284474966,153 454 3912 5910 5971,5971,1284518673
1204,user_david_bjrnsten_lindhard,2525,1284650599,2525 11158 6571,6571,1284673224
1205,user_david_bjrnsten_lindhard,94,1284989732,94 127 6718,6718,1285001008
1206,user_schee,46899,1285340614,46899 3976 7268,7268,1285355827
1207,user_schee,4605,1285661486,4605 3976 7268,7268,1285661803
1208,user_justine_l,1450,1275953207,1450 2170 889,889,1275988971
1209,user_justine_l,296,1287610731,296 148 3912 6951,6951,1287651700
1210,user_justine_l,3498,1287770417,3498 127 454 745,745,1287787714
1211,user_frederic_lemarechal,2006,1287624455,2006 454 148 158,158,1287676256
1212,user_frontriver,41704,1273306690,41704 3976 69758 69750,69750,1273310573
1213,user_frontriver,52327,1277539762,52327 41704 3976,3976,1277542247
1214,user_frontriver,69750,1279533410,69750 3976 41704 52327 130969,130969,1279556769
1215,user_frontriver,69758,1280805844,69758 3976 69750,69750,1280807446
1216,user_frontriver,41704,1282383095,41704 52327 3976,3976,1282391367
1217,user_frontriver,41704,1284117280,41704 3976 69750,69750,1284117789
1218,user_paul_sailer,3912,1270614331,3912 148 7410,7410,1270625043
1219,user_paul_sailer,7410,1272064748,7410 495 745,745,1272080557
1220,user_paul_sailer,153,1273880221,153 2525 7410 154,154,1273889412
1221,user_paul_sailer,3912,1287354300,3912 8014 7410,7410,1287399097
1222,user_ayumi_m,4008,1264487571,4008 3976 69750,69750,1264497423
1223,user_ayumi_m,3976,1266667232,3976 52199 47626,47626,1266681499
1224,user_ayumi_m,3976,1266908698,3976 4008 52199,52199,1266937310
1225,user_ayumi_m,69750,1267272765,69750 3976 4008 52199,52199,1267286435
1226,user_ayumi_m,130969,1267360597,130969 52199 3976,3976,1267373461
1227,user_ayumi_m,52199,1267595812,52199 4008 3976,3976,1267598352
1228,user_ayumi_m,52199,1268556607,52199 3976 52327,52327,1268573391
1229,user_ayumi_m,3976,1268804599,3976 52199 4008,4008,1268806587
1230,user_ayumi_m,41704,1269665417,41704 52327 3976 130969,130969,1269686148
1231,user_ayumi_m,52199,1269768576,52199 130969 3976,3976,1269785956
1232,user_ayumi_m,69750,1270964754,69750 4008 52199 3976,3976,1270986127
1233,user_ayumi_m,41704,1271256654,41704 3976 52199,52199,1271267277
1234,user_ayumi_m,130969,1271863903,130969 3976 52199,52199,1271874637
1235,user_ayumi_m,4008,1271914134,4008 3976 130969 52199,52199,1271959936
1236,user_ayumi_m,14458,1274110376,14458 4008 52199,52199,1274118633
1237,user_ayumi_m,4008,1274198349,4008 3976 52199,52199,1274208521
1238,user_ayumi_m,41704,1274288058,41704 4008 52199,52199,1274296814
1239,user_ayumi_m,4008,1274463026,4008 41704 52199,52199,1274469066
1240,user_ayumi_m,3976,1275725652,3976 52199 130969,130969,1275754427
1241,user_ayumi_m,69758,1275836969,69758 52199 3976,3976,1275840132
1242,user_ayumi_m,41704,1276338969,41704 130969 3976 52199,52199,1276364422
1243,user_ayumi_m,4008,1278046715,4008 3976 14458,14458,1278048816
1244,user_ayumi_m,14458,1278344695,14458 3976 4008 52199,52199,1278352136
1245,user_ayumi_m,3976,1279286471,3976 52327 52199,52199,1279311409
1246,user_ayumi_m,4008,1280741609,4008 69750 3976 52199,52199,1280779203
1247,user_ayumi_m,4008,1281417562,4008 3976 69750 14458 52199,52199,1281462608
1248,user_ayumi_m,3976,1281625721,3976 14458 4008 52199,52199,1281634828
1249,user_ayumi_m,3976,1283236766,3976 4008 69758 52199,52199,1283269766
1250,user_ayumi_m,14458,1283529838,14458 4008 52199 3976,3976,1283536542
1251,user_ayumi_m,3976,1284468806,3976 14458 52199,52199,1284487476
1252,user_ayumi_m,4008,1285321165,4008 3976 14458 52199,52199,1285350711
1253,user_ayumi_m,4008,1285495489,4008 3976 69750 52199,52199,1285521567
1254,user_ayumi_m,69758,1285838432,69758 4008 3976 52199,52199,1285873263
1255,user_ayumi_m,52327,1287295862,52327 52199 3976,3976,1287317549
1256,user_ayumi_m,52327,1288503767,52327 3976 52199,52199,1288540835
1257,user_dan_baker,66,1289416435,66 454 154 836 158,158,1289456666
1258,user_watcharapong_thongpanit,2006,1303110650,2006 6718 296 16242 56,56,1303164757
1259,user_song_sa_lueng,52077,1266959186,52077 3976 54770,54770,1266995258
1260,user_song_sa_lueng,6718,1300657189,6718 16242 56,56,1300668661
1261,user_arunram_kalaiselvan,153,1287168386,153 56 6300,6300,1287184292
1262,user_daily_cool,54770,1299329143,54770 52077 3976,3976,1299330158
1263,user_daily_cool,296,1304698098,296 158 436,436,1304707461
1264,user_john_calistro,6718,1304103003,6718 153 2006,2006,1304126584
1265,user_joshua_ehart,963,1268425495,963 97 2110,2110,1268445636
1266,user_joshua_ehart,2110,1268771060,2110 97 963,963,1268805366
1267,user_bill_graney,56,1294780325,56 158 6718 3660 436,436,1294825216
1268,user_bill_graney,454,1295735818,454 127 745,745,1295753878
1269,user_jenn_ng,454,1255983772,454 66 67,67,1256032959
1270,user_mike_scheiner,153,1271700306,153 3912 148,148,1271709093
1271,user_michael_massie,963,1268341980,963 97 2110,2110,1268375655
1272,user_jon_pospischil,3660,1268000215,3660 153 296 154,154,1268024429
1273,user_jon_pospischil,3912,1273520189,3912 454 836,836,1273544778
1274,user_jon_pospischil,6951,1276975953,6951 3660 153 296,296,1277005469
1275,user_tim_shea,115,1286412602,115 1735 997,997,1286444641
1276,user_bradley_portnoy,115,1268343184,115 97 2110 1894,1894,1268384233
1277,user_kevin_harber,115,1286472835,115 963 97,97,1286507002
1278,user_andrew_segal,16234,1276984119,16234 2006 6951,6951,1277019067
1279,user_marq_romero,3912,1278052777,3912 148 745,745,1278057985
1280,user_russell_sprague,56,1246664838,56 454 2525,2525,1246689191
1281,user_russell_sprague,3912,1261098298,3912 154 2006,2006,1261123881
1282,user_russell_sprague,3912,1263703548,3912 836 2006 16234 745,745,1263729999
1283,user_russell_sprague,2525,1278985858,2525 158 2006,2006,1279010202
1284,user_cleo,6951,1280633546,6951 16234 2006 3912 56 7410,7410,1280657036
1285,user_cleo,745,1281840227,745 5910 3735 153 3660 454,454,1281872063
1286,user_cleo,154,1281977962,154 16234 158,158,1281996060
1287,user_armand_gaerlan,3912,1259553214,3912 148 56,56,1259554708
1288,user_armand_gaerlan,66,1277478956,66 67 997,997,1277513379
1289,user_nick_foden,454,1268446434,454 3912 148,148,1268458815
1290,user_nick_foden,454,1272741714,454 56 836 2006,2006,1272743047
1291,user_mike_mostransky,745,1272561957,745 56 3912,3912,1272583863
1292,user_mike_mostransky,836,1272654846,836 454 158 154,154,1272681697
1293,user_mike_mostransky,2006,1279658164,2006 454 154,154,1279680722
1294,user_mike_mostransky,56,1284576118,56 454 3660,3660,1284598341
1295,user_mike_mostransky,1192,1287522202,1192 155 154,154,1287533124
1296,user_arakdraja,2006,1283224775,2006 127 6718 6951,6951,1283268597
1297,user_zack_wurtz,1302,1285552169,1302 1284 880,880,1285559575
1298,user_alefiyah,3660,1280848740,3660 94 1735,1735,1280884559
1299,user_frank_nanninga,3660,1292968340,3660 3735 153,153,1292992501
1300,user_kalani_man,154,1277588936,154 56 3660,3660,1277614369
1301,user_taq156,47626,1293452485,47626 3976 41704,41704,1293461261
1302,user_jay_minter,454,1284412466,454 495 745,745,1284415834
1303,user_jay_minter,8014,1299625562,8014 128 153 56 454,454,1299634673
1304,user_mash_lol,41704,1282937246,41704 3976 52077,52077,1282942643
1305,user_mash_lol,54770,1283328831,54770 3976 14458,14458,1283348059
1306,user_mash_lol,63073,1298172015,63073 270024 3976,3976,1298178410
1307,user_mash_lol,14458,1298266396,14458 3976 63073 69751,69751,1298274799
1308,user_mash_lol,41704,1301170700,41704 14458 3976,3976,1301172444
1309,user_mash_lol,52077,1301262255,52077 3976 14458,14458,1301284362
1310,user_mash_lol,41704,1301501200,41704 3976 14458,14458,1301508978
1311,user_mash_lol,54770,1301644628,54770 3976 14458 41704,41704,1301686588
1312,user_siba7777,46899,1301477802,46899 3976 14458,14458,1301490085
1313,user_c_troy_mathis,454,1300574306,454 836 127,127,1300579568
1314,user_tsuo,69758,1292533961,69758 41704 52199 3976,3976,1292537046
1315,user_tsuo,3976,1293205410,3976 69750 41704,41704,1293215351
1316,user_tsuo,14458,1294055245,14458 3976 41704,41704,1294083104
1317,user_tsuo,130969,1294750362,130969 3976 69750,69750,1294752835
1318,user_tsuo,54770,1295006274,54770 3976 130969 41704 52327,52327,1295022978
1319,user_tsuo,52327,1296579126,52327 3976 41704,41704,1296593869
1320,user_tsuo,52327,1298440289,52327 130969 3976,3976,1298440865
1321,user_tsuo,41704,1302793929,41704 130969 3976 46899,46899,1302797520
1322,user_versha_sharma,495,1282433897,495 745 5910,5910,1282440011
1323,user_frank_dimaggio,7410,1302032924,7410 128 56,56,1302060070
1324,user_benjamin_mateev,67,1303861104,67 1284 604,604,1303884780
1325,user_mike_rossetti,3735,1286572852,3735 836 454,454,1286585404
1326,user_mike_rossetti,454,1301516502,454 8014 1192,1192,1301541316
1327,user_mike_rossetti,745,1306704133,745 2525 3277,3277,1306709890
1328,user_amasamas,4008,1289319603,4008 3976 41704,41704,1289334763
1329,user_amasamas,69758,1290973924,69758 130969 3976,3976,1291001836
1330,user_amasamas,54770,1291198017,54770 3976 130969,130969,1291225939
1331,user_amasamas,69758,1291582212,69758 3976 54770,54770,1291617534
1332,user_amasamas,14458,1292175220,14458 130969 3976,3976,1292190031
1333,user_amasamas,14458,1292306600,14458 54770 3976,3976,1292309042
1334,user_amasamas,130969,1293516087,130969 54770 3976,3976,1293518817
1335,user_amasamas,52327,1293632234,52327 3976 41704,41704,1293652266
1336,user_amasamas,47626,1293812772,47626 130969 3976,3976,1293826072
